task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	ca/2294f2	4349155	NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:PORECHOP_ABI (zymo_fecal)	CACHED	0	2026-07-30 17:01:53.613	2h 5m 29s	2h 5m 20s	162.0%	57.9 GB	58.3 GB	75.4 GB	61 GB
1	e3/ea5e42	4349154	NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:NANOPLOT_RAW (zymo_fecal)	CACHED	0	2026-07-30 17:01:53.593	12m 13s	11m 33s	91.5%	603.4 MB	1.8 GB	14.9 GB	32.7 MB
3	65/f3674c	4349156	NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_RAW (zymo_fecal_run0_raw)	CACHED	0	2026-07-30 17:01:53.637	6m 8s	5m 46s	184.8%	1.7 GB	15.3 GB	8 GB	3.7 MB
4	ac/57a540	4349153	NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTP (zymo_fecal_run0)	CACHED	0	2026-07-30 17:01:53.570	6m 3s	5m 26s	535.3%	1.4 GB	1.9 GB	8 GB	7.8 GB
5	95/410675	4349199	NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:CHOPPER (zymo_fecal)	CACHED	0	2026-07-30 19:07:22.229	1h 25m 25s	1h 25m 7s	107.8%	68.1 MB	370.6 MB	136.6 GB	105.6 GB
8	16/32f339	4349230	NFCORE_MAG:MAG:ASSEMBLY:LONGREAD_ASSEMBLY:METAMDBG_ASM (zymo_fecal)	CACHED	0	2026-07-30 20:32:47.521	3h 44m 51s	3h 44m 29s	621.4%	9.9 GB	10.7 GB	556.7 GB	192.3 GB
6	d3/5869c1	4349228	NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:NANOPLOT_FILTERED (zymo_fecal)	CACHED	0	2026-07-30 20:32:47.488	11m 5s	10m 44s	96.1%	542.6 MB	1.7 GB	15 GB	26.5 MB
9	e0/b8d9af	4349403	NFCORE_MAG:MAG:ASSEMBLY:GUNZIP_LONGREAD_ASSEMBLIES (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 00:17:38.191	1m 40s	5.5s	76.4%	4.8 MB	8.1 MB	184.2 MB	639.6 MB
10	5b/892fb5	4349167	NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_BUILD (GCA_002596845.1_ASM259684v1_genomic.fna.gz)	CACHED	0	2026-07-30 17:07:56.896	4.9s	0ms	57.7%	2.8 MB	11 MB	2.6 MB	8 MB
7	0a/ee27cf	4349231	NFCORE_MAG:MAG:ASSEMBLY:LONGREAD_ASSEMBLY:FLYE (zymo_fecal)	CACHED	0	2026-07-30 20:32:47.539	5h 28m 1s	5h 27m 46s	675.7%	40 GB	42 GB	409 GB	123.8 GB
12	1e/1ef7bb	4349873	NFCORE_MAG:MAG:ASSEMBLY:GUNZIP_LONGREAD_ASSEMBLIES (FLYE-zymo_fecal)	CACHED	0	2026-07-31 02:00:48.570	34.9s	4.6s	79.2%	4.9 MB	8.1 MB	163 MB	537.4 MB
11	92/07e14c	4349168	NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_ALIGN (zymo_fecal_run0)	CACHED	0	2026-07-30 17:08:01.917	1h 55m 15s	1h 55m 2s	744.0%	135.7 MB	1.1 GB	110 GB	143.2 GB
13	93/806739	4349196	NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_TRIMMED (zymo_fecal_run0)	CACHED	0	2026-07-30 19:03:17.221	5m 40s	5m 15s	195.8%	1.9 GB	15.3 GB	7.3 GB	3.7 MB
16	2a/5f9e80	4349229	NFCORE_MAG:MAG:ASSEMBLY:POOL_LONG_READS (zymo_fecal)	CACHED	0	2026-07-30 20:32:47.506	1m 5s	34.8s	43.5%	5.8 MB	8.7 MB	14.8 GB	14.8 GB
18	88/71cf84	4349874	NFCORE_MAG:MAG:PYPOLCA_RUN (FLYE-zymo_fecal)	CACHED	0	2026-07-31 02:01:23.537	4h 35m 56s	3h 45m 51s	153.6%	4.6 GB	5.7 GB	86.1 GB	72.6 GB
17	e4/4f5b05	4349406	NFCORE_MAG:MAG:PYPOLCA_RUN (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 00:19:18.192	3h 40m 36s	3h 34m 5s	157.4%	4.6 GB	5.7 GB	87.6 GB	73.5 GB
20	e5/c44038	4350894	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (FLYE-zymo_fecal)	CACHED	0	2026-07-31 09:37:49.947	2h 15s	17s	131.3%	3.8 GB	4.1 GB	537.3 MB	1.6 GB
24	1a/74d38e	4350891	NFCORE_MAG:MAG:PRODIGAL (FLYE-zymo_fecal)	CACHED	0	2026-07-31 09:35:24.949	3h 14m 11s	1h 11m 4s	98.6%	106.4 MB	2.4 GB	3.4 GB	3.6 GB
21	2f/6fa52d	4350475	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 04:17:29.006	47m 50s	21s	124.5%	4 GB	4.2 GB	649.8 MB	1.9 GB
15	de/c12d94	4349197	NFCORE_MAG:MAG:ASSEMBLY:SHORTREAD_ASSEMBLY:MEGAHIT (zymo_fecal)	CACHED	0	2026-07-30 19:03:17.242	4h 6m 51s	4h 6m 39s	720.2%	11.4 GB	11.4 GB	170.2 GB	84.4 GB
25	d1/d39654	4350458	NFCORE_MAG:MAG:PRODIGAL (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 04:13:54.000	2h 24m 25s	1h 23m 12s	98.2%	102.1 MB	3.5 GB	4.2 GB	4.4 GB
23	eb/799d98	4350450	NFCORE_MAG:MAG:QUAST (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 04:10:53.996	1h 8m 10s	9m 46s	97.7%	992.9 MB	1.2 GB	8.2 GB	675.1 MB
28	c2/420d3e	4349308	NFCORE_MAG:MAG:ASSEMBLY:GUNZIP_SHORTREAD_ASSEMBLIES (MEGAHIT-zymo_fecal)	CACHED	0	2026-07-30 23:10:07.962	34.9s	5.8s	72.6%	4.9 MB	8.1 MB	187 MB	639.3 MB
22	75/024d55	4350893	NFCORE_MAG:MAG:QUAST (FLYE-zymo_fecal)	CACHED	0	2026-07-31 09:37:14.943	2h 10m 15s	7m 58s	97.3%	875.6 MB	1.1 GB	7.1 GB	559.1 MB
14	9d/f030c7	4349198	NFCORE_MAG:MAG:ASSEMBLY:SHORTREAD_ASSEMBLY:METASPADES (zymo_fecal)	CACHED	0	2026-07-30 19:03:17.256	10h 46m 32s	10h 46m 22s	551.1%	82.3 GB	82.6 GB	239.6 GB	646.8 GB
27	62/c32377	4350535	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (METAMDBG-zymo_fecal-zymo_fecal)	CACHED	0	2026-07-31 05:05:19.183	5h 59m 36s	21m 9s	678.4%	14.3 GB	15.6 GB	46.7 GB	37.8 GB
26	d2/4727cb	4350968	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (FLYE-zymo_fecal-zymo_fecal)	CACHED	0	2026-07-31 11:38:05.334	2h 47m 46s	21m 57s	659.3%	13.8 GB	15.1 GB	46.9 GB	38.4 GB
32	ed/040b6b	4350889	NFCORE_MAG:MAG:ASSEMBLY:GUNZIP_SHORTREAD_ASSEMBLIES (SPAdes-zymo_fecal)	CACHED	0	2026-07-31 09:32:14.930	2h 6m 20s	9s	59.4%	5 MB	8.1 MB	241.5 MB	794.6 MB
30	1d/107b57	4349314	NFCORE_MAG:MAG:PRODIGAL (MEGAHIT-zymo_fecal)	CACHED	0	2026-07-30 23:10:42.962	49m 15s	48m 28s	99.0%	60.2 MB	3.5 GB	4.5 GB	4.8 GB
29	9c/7283ae	4349312	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_BUILD (MEGAHIT-zymo_fecal)	CACHED	0	2026-07-30 23:10:42.934	8m 50s	8m 15s	98.3%	3.3 GB	3.4 GB	2.5 GB	945.6 MB
36	eb/f53928	4351187	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_LONGREAD (FLYE-zymo_fecal)	CACHED	0	2026-07-31 14:25:50.979	38m 40s	1m 17s	97.5%	24.8 MB	93.1 MB	7.9 GB	679.2 KB
43	86/7feddf	4350972	NFCORE_MAG:MAG:PRODIGAL (SPAdes-zymo_fecal)	CACHED	0	2026-07-31 11:38:35.323	1h 14m 50s	52m 48s	98.5%	56.5 MB	3.5 GB	6 GB	6.4 GB
35	78/df436f	4350955	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_LONGREAD (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 11:04:55.299	3h 15m 51s	1m 15s	98.5%	25 MB	93.7 MB	7.8 GB	766.7 KB
31	3f/64fae7	4349313	NFCORE_MAG:MAG:QUAST (MEGAHIT-zymo_fecal)	CACHED	0	2026-07-30 23:10:42.948	7m 10s	6m 26s	97.6%	1.1 GB	1.4 GB	7.5 GB	547.3 MB
40	58/2f23bc	4351190	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (FLYE-zymo_fecal)	CACHED	0	2026-07-31 14:25:51.036	50m 10s	12s	44.0%	141.6 MB	391.2 MB	580.2 MB	532.3 MB
46	e3/19c531	4351271	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_KMER (FLYE-zymo_fecal)	CACHED	0	2026-07-31 15:04:31.136	34m 55s	2m 12s	94.1%	150.8 MB	347.5 MB	554.9 MB	11.3 MB
41	b2/7bb530	4350974	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_BUILD (SPAdes-zymo_fecal)	CACHED	0	2026-07-31 11:38:35.349	58m 20s	10m 26s	97.8%	3.9 GB	4.1 GB	3.1 GB	1.2 GB
51	30/ec5b6c	4351178	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_TOOSHORT (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 14:20:46.008	42m 40s	6s	74.4%	682.8 MB	692 MB	652.4 MB	639.3 MB
50	64/9606ec	4351176	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_KMER (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 14:20:45.973	45m 10s	2m 31s	99.1%	202.8 MB	389.4 MB	669.5 MB	13.9 MB
42	dc/060928	4350973	NFCORE_MAG:MAG:QUAST (SPAdes-zymo_fecal)	CACHED	0	2026-07-31 11:38:35.335	50m 45s	6m 36s	95.5%	4.7 GB	5.3 GB	8.5 GB	508.9 MB
19	fe/d013cb	4349232	NFCORE_MAG:MAG:ASSEMBLY:HYBRID_ASSEMBLY:METASPADESHYBRID (zymo_fecal)	CACHED	0	2026-07-30 20:33:52.481	14h 10m 23s	14h 9m 23s	553.1%	82.3 GB	82.6 GB	269.6 GB	649.4 GB
39	c1/e5fa6d	4350953	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 11:04:55.276	55m 20s	11s	53.6%	134.3 MB	383.1 MB	692.8 MB	643.1 MB
47	cb/ea9d45	4351269	NFCORE_MAG:MAG:BINNING:CONVERT_DEPTHS (FLYE-zymo_fecal)	CACHED	0	2026-07-31 15:04:31.101	49m 15s	0ms	59.0%	2.6 MB	11 MB	731.5 KB	738.9 KB
48	46/d5ec8b	4351268	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_TOOSHORT (FLYE-zymo_fecal)	CACHED	0	2026-07-31 15:04:31.084	32m 20s	7s	49.9%	570 MB	578.7 MB	539.9 MB	528.2 MB
52	78/b7d9c1	4351177	NFCORE_MAG:MAG:BINNING:CONVERT_DEPTHS (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 14:20:45.992	54m 10s	0ms	62.6%	3.5 MB	15.7 MB	819.2 KB	782.9 KB
53	b0/8fd37e	4351308	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CONCOCTCOVERAGETABLE (FLYE-zymo_fecal)	CACHED	0	2026-07-31 15:16:01.293	44m 45s	6m 22s	80.1%	151.2 MB	407.7 MB	26.5 GB	4.7 MB
57	8e/cf7431	4350941	NFCORE_MAG:MAG:ASSEMBLY:GUNZIP_SHORTREAD_ASSEMBLIES (SPAdesHybrid-zymo_fecal)	CACHED	0	2026-07-31 10:44:15.179	1h 7m 55s	9.3s	60.6%	4.8 MB	8.1 MB	256 MB	850.5 MB
56	04/398b4d	4351014	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CONCOCTCOVERAGETABLE (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 12:00:15.386	1h 21m 15s	5m 59s	93.0%	109.8 MB	303 MB	29.3 GB	4.9 MB
62	f1/3ad6fe	4350997	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_BUILD (SPAdesHybrid-zymo_fecal)	CACHED	0	2026-07-31 11:52:10.396	56m 25s	11m 35s	97.9%	4.2 GB	4.3 GB	3.3 GB	1.2 GB
64	eb/246287	4350996	NFCORE_MAG:MAG:PRODIGAL (SPAdesHybrid-zymo_fecal)	CACHED	0	2026-07-31 11:52:10.383	1h 43m 50s	1h 5m 59s	99.4%	65.8 MB	3.5 GB	6.2 GB	6.6 GB
63	c4/096505	4350998	NFCORE_MAG:MAG:QUAST (SPAdesHybrid-zymo_fecal)	CACHED	0	2026-07-31 11:52:10.408	1h 4m 30s	7m 39s	96.4%	5.6 GB	6.2 GB	9.4 GB	615.4 MB
54	4d/dcaff3	4351022	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (SPAdes-zymo_fecal-zymo_fecal)	CACHED	0	2026-07-31 12:36:55.481	2h 40m 31s	53m 51s	715.7%	9.2 GB	11.8 GB	77.1 GB	68.9 GB
44	cb/2d1877	4349318	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-zymo_fecal-zymo_fecal)	CACHED	0	2026-07-30 23:19:32.999	1h 6m 5s	58m 21s	723.5%	8.1 GB	10.6 GB	74.4 GB	66.3 GB
55	4e/4a6f43	4351277	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_METABINNER (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 15:05:56.083	2h 4m 20s	1h 48m 22s	333.8%	4.1 GB	17.2 GB	777.7 GB	83.4 GB
59	d9/081858	4353207	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_METABINNER (FLYE-zymo_fecal)	CACHED	0	2026-07-31 20:22:57.008	5h 2m 16s	1h 15m 2s	368.6%	3.4 GB	16 GB	591.5 GB	66.1 GB
34	06/a9db04	4351189	NFCORE_MAG:MAG:BINNING:SEMIBIN_SINGLEEASYBIN (FLYE-zymo_fecal)	CACHED	0	2026-07-31 14:25:51.010	55m 40s	24m 56s	167.8%	1.4 GB	4.6 GB	78 GB	3.4 GB
61	fb/d9958f	4353217	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CONCOCT (FLYE-zymo_fecal)	CACHED	0	2026-07-31 20:24:51.989	4h 56m 56s	1h 1m 30s	715.5%	610 MB	3.1 GB	603.2 MB	128.5 MB
73	3c/a1eefe	4349426	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_SHORTREAD (MEGAHIT-zymo_fecal)	CACHED	0	2026-07-31 00:25:38.255	1h 47m 40s	2m 56s	95.6%	59.3 MB	120 MB	6.4 GB	28 MB
33	f9/918fb5	4350952	NFCORE_MAG:MAG:BINNING:SEMIBIN_SINGLEEASYBIN (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 11:04:55.263	3h 27m 21s	29m 23s	173.5%	1.6 GB	4.9 GB	90.3 GB	3.9 GB
45	93/ade512	4351270	NFCORE_MAG:MAG:BINNING:METABAT2_METABAT2 (FLYE-zymo_fecal)	CACHED	0	2026-07-31 15:04:31.118	16m 55s	51s	266.8%	1.5 GB	1.6 GB	1.1 GB	686 MB
66	4b/1a46ca	4351029	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (SPAdesHybrid-zymo_fecal-zymo_fecal)	CACHED	0	2026-07-31 12:48:35.510	2h 43m 6s	1h 6m 5s	696.8%	9 GB	11.5 GB	77.3 GB	69.1 GB
49	4c/797c12	4351179	NFCORE_MAG:MAG:BINNING:METABAT2_METABAT2 (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 14:20:46.025	12m 35s	1m	301.9%	2.2 GB	2.2 GB	1.3 GB	829.5 MB
68	2b/42c29f	4351312	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_SHORTREAD (SPAdes-zymo_fecal)	CACHED	0	2026-07-31 15:17:26.168	28m 10s	4m 52s	90.9%	171.8 MB	232.7 MB	6.5 GB	87.6 MB
37	56/29bae0	4350954	NFCORE_MAG:MAG:BINNING:COMEBIN_RUNCOMEBIN (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 11:04:55.288	7h 5m 36s	4h 3m 37s	623.5%	14.7 GB	46.4 GB	577.3 GB	39.7 GB
74	32/a721ba	4351314	NFCORE_MAG:MAG:ALE (SPAdes-zymo_fecal)	CACHED	0	2026-07-31 15:17:26.199	1h 53m 20s	50m 5s	93.9%	15.6 GB	15.6 GB	13.7 GB	8.6 KB
38	6b/2e0954	4351188	NFCORE_MAG:MAG:BINNING:COMEBIN_RUNCOMEBIN (FLYE-zymo_fecal)	CACHED	0	2026-07-31 14:25:50.995	3h 26m 56s	2h 56m 29s	603.2%	14.6 GB	45.6 GB	482.9 GB	32.7 GB
75	47/1c500a	4349428	NFCORE_MAG:MAG:ALE (MEGAHIT-zymo_fecal)	CACHED	0	2026-07-31 00:25:38.280	39m 40s	39m 2s	98.3%	12.9 GB	12.9 GB	13.5 GB	8.6 KB
72	5e/02ae49	4349427	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (MEGAHIT-zymo_fecal)	CACHED	0	2026-07-31 00:25:38.268	34.9s	9s	77.5%	117.6 MB	357.9 MB	682.3 MB	656.2 MB
67	42/575293	4351310	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (SPAdes-zymo_fecal)	CACHED	0	2026-07-31 15:17:26.128	1h 2m 45s	15s	72.9%	46 MB	225.8 MB	837.6 MB	918.7 MB
80	05/c5dc17	4355050	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_MERGECUTUPCLUSTERING (FLYE-zymo_fecal)	CACHED	0	2026-08-01 04:44:43.544	2h 14m 21s	4s	50.3%	146.1 MB	389.4 MB	38.1 MB	502.9 KB
65	c0/384c41	4351105	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CONCOCT (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 13:21:30.560	2h 12m 36s	1h 7m 6s	678.8%	740.5 MB	3.2 GB	714.1 MB	153.3 MB
77	e4/ea0250	4354505	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_BINS (METAMDBG-zymo_fecal)	CACHED	0	2026-08-01 02:40:03.247	35m 15s	9m 51s	98.3%	202.1 MB	252.3 MB	652.3 MB	190.8 MB
84	f2/61856d	4349968	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_TOOSHORT (MEGAHIT-zymo_fecal)	CACHED	0	2026-07-31 02:13:18.594	3m 35s	7s	71.3%	852.1 MB	860.1 MB	642 MB	368.1 MB
83	ba/d67381	4349971	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_KMER (MEGAHIT-zymo_fecal)	CACHED	0	2026-07-31 02:13:18.649	5m 10s	1m 42s	97.1%	702.6 MB	888.9 MB	693.7 MB	56.7 MB
81	b6/28cf7e	4349969	NFCORE_MAG:MAG:BINNING:CONVERT_DEPTHS (MEGAHIT-zymo_fecal)	CACHED	0	2026-07-31 02:13:18.613	7m 40s	3s	70.6%	4.1 MB	24.1 MB	28 MB	30.7 MB
78	98/99dd0b	4355054	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_BINS (FLYE-zymo_fecal)	CACHED	0	2026-08-01 04:46:03.542	2h 3m 15s	7m 57s	95.8%	160 MB	205.9 MB	539.7 MB	157.3 MB
96	68/6db064	4353211	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_TOOSHORT (SPAdes-zymo_fecal)	CACHED	0	2026-07-31 20:23:47.009	20m 25s	13s	89.6%	1.2 GB	1.2 GB	797.3 MB	334.9 MB
94	81/bc7031	4353212	NFCORE_MAG:MAG:BINNING:CONVERT_DEPTHS (SPAdes-zymo_fecal)	CACHED	0	2026-07-31 20:23:56.985	37m	5s	93.9%	4.1 MB	24.1 MB	87.6 MB	127.7 MB
100	f3/24b778	4353209	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_KMER (SPAdes-zymo_fecal)	CACHED	0	2026-07-31 20:23:17.005	23m 5s	2m 12s	77.3%	735.1 MB	919.7 MB	852.6 MB	60.5 MB
91	34/4a088a	4352100	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_SHORTREAD (SPAdesHybrid-zymo_fecal)	CACHED	0	2026-07-31 17:09:16.422	4m 35s	4m 15s	93.1%	143.5 MB	204.3 MB	6.5 GB	70.2 MB
101	5b/adc79e	4349429	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CONCOCTCOVERAGETABLE (MEGAHIT-zymo_fecal)	CACHED	0	2026-07-31 00:26:13.208	4m 5s	3m 30s	96.7%	432.8 MB	623.3 MB	9 GB	43.6 MB
102	67/d2e1cf	4353219	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CONCOCTCOVERAGETABLE (SPAdes-zymo_fecal)	CACHED	0	2026-07-31 20:25:01.999	41m 30s	4m 35s	93.8%	1.1 GB	1.3 GB	9.5 GB	193.9 MB
97	1b/fc3c9d	4352103	NFCORE_MAG:MAG:ALE (SPAdesHybrid-zymo_fecal)	CACHED	0	2026-07-31 17:10:31.428	1h 45m 15s	46m 10s	97.2%	16.8 GB	16.8 GB	13.7 GB	8.6 KB
86	95/d7a79d	4351324	NFCORE_MAG:MAG:BINNING:SPLIT_FASTA (FLYE-MetaBAT2-zymo_fecal)	CACHED	0	2026-07-31 15:21:26.160	27m 45s	1m 38s	97.4%	175.7 MB	379.6 MB	169.2 MB	131.8 MB
93	dd/ada0fb	4352098	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (SPAdesHybrid-zymo_fecal)	CACHED	0	2026-07-31 17:08:36.449	1h 1m 25s	18s	61.3%	49.1 MB	228.9 MB	893.6 MB	950.6 MB
104	61/13aeb5	4352104	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_MERGECUTUPCLUSTERING (METAMDBG-zymo_fecal)	CACHED	0	2026-07-31 17:10:46.542	59m 15s	3s	68.5%	123.3 MB	367.5 MB	38.2 MB	457.6 KB
90	e6/729746	4351201	NFCORE_MAG:MAG:BINNING:SPLIT_FASTA (METAMDBG-MetaBAT2-zymo_fecal)	CACHED	0	2026-07-31 14:33:21.028	31m 15s	1m 21s	97.8%	158.1 MB	362.1 MB	147 MB	109.5 MB
117	17/fd1e97	4354508	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_TOOSHORT (SPAdesHybrid-zymo_fecal)	CACHED	0	2026-08-01 02:40:28.218	26m	12s	91.3%	1.2 GB	1.2 GB	853.3 MB	508.8 MB
103	88/7daba6	4358020	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_EXTRACTFASTABINS (FLYE-zymo_fecal)	CACHED	0	2026-08-01 15:23:15.480	1h 3m 40s	2m 20s	80.8%	630 MB	817.6 MB	1.1 GB	700.1 MB
115	a8/1c9737	4354507	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_KMER (SPAdesHybrid-zymo_fecal)	CACHED	0	2026-08-01 02:40:23.225	27m 35s	2m 16s	97.5%	701.9 MB	888.6 MB	907.1 MB	59.2 MB
105	9c/967632	4355068	NFCORE_MAG:MAG:BINNING:SPLIT_FASTA (METAMDBG-MetaBinner-zymo_fecal)	CACHED	0	2026-08-01 04:51:23.560	1h 58m	4m 24s	98.9%	363.8 MB	568 MB	407.1 MB	368.1 MB
116	54/ba7c4b	4354506	NFCORE_MAG:MAG:BINNING:CONVERT_DEPTHS (SPAdesHybrid-zymo_fecal)	CACHED	0	2026-08-01 02:40:13.227	59m 35s	4s	93.1%	4.2 MB	24.1 MB	70.3 MB	103.3 MB
111	c1/48eb29	4357214	NFCORE_MAG:MAG:BINNING:SPLIT_FASTA (FLYE-MetaBinner-zymo_fecal)	CACHED	0	2026-08-01 11:24:49.780	1h 32m 25s	3m 59s	99.2%	332.3 MB	536.4 MB	368.9 MB	329.9 MB
119	28/72191d	4354514	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CONCOCTCOVERAGETABLE (SPAdesHybrid-zymo_fecal)	CACHED	0	2026-08-01 02:41:03.254	1h 4m 20s	5m 16s	79.4%	874.6 MB	1 GB	10.5 GB	160.3 MB
69	09/843a0e	4351311	NFCORE_MAG:MAG:BINNING:SEMIBIN_SINGLEEASYBIN (SPAdes-zymo_fecal)	CACHED	0	2026-07-31 15:17:26.150	40m 25s	22m 44s	150.8%	2.6 GB	6 GB	62.2 GB	6.6 GB
92	34/391f36	4353210	NFCORE_MAG:MAG:BINNING:METABAT2_METABAT2 (SPAdes-zymo_fecal)	CACHED	0	2026-07-31 20:23:46.992	3h 56m 21s	3m 33s	643.2%	2 GB	2 GB	1.8 GB	1.1 GB
82	af/b0ce88	4349970	NFCORE_MAG:MAG:BINNING:METABAT2_METABAT2 (MEGAHIT-zymo_fecal)	CACHED	0	2026-07-31 02:13:18.634	34m 10s	3m 13s	646.2%	1.8 GB	1.9 GB	1.3 GB	845.3 MB
120	9f/0e9f6a	4354516	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_EXTRACTFASTABINS (METAMDBG-zymo_fecal)	CACHED	0	2026-08-01 02:41:28.222	1h 1m 25s	2m 50s	82.9%	743.8 MB	931.6 MB	1.3 GB	847.1 MB
107	43/87875b	4350007	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_METABINNER (MEGAHIT-zymo_fecal)	CACHED	0	2026-07-31 02:18:28.625	1h 40m 25s	1h 11m 42s	466.6%	3.6 GB	15.7 GB	420.9 GB	62.8 GB
